time,CH4_column_volume_mixing_ratio_dry_air,aerosol_height,aerosol_optical_depth,CH4_column_volume_mixing_ratio_dry_air_bias_corrected
2021-03,0.1532321528948848,0.1532321528948848,0.05845259458988255,0.05845259458988255
2021-03,0.1532321528948848,0.1532321528948848,0.05845259458988255,0.1532321528948848
2021-03,0.1532321528948848,0.1532321528948848,0.1532321528948848,0.05845259458988255
2021-03,0.1532321528948848,0.1532321528948848,0.1532321528948848,0.1532321528948848
2021-04,0.10007416119904959,0.10007416119904959,0.10007416119904959,0.10007416119904959
2021-05,0.14919898819561553,0.14919898819561553,0.14919898819561553,0.14919898819561553
2021-06,0.1893830803822372,0.1893830803822372,0.1893830803822372,0.1893830803822372
2021-07,0.05490129947425851,0.05490129947425851,0.05490129947425851,0.05490129947425851
2021-08,0.019012002777502233,0.019012002777502233,0.019012002777502233,0.019012002777502233
2021-09,0.1606079643774317,0.1606079643774317,0.1606079643774317,0.1606079643774317
2021-10,0.21793956134795336,0.21793956134795336,0.21793956134795336,0.21793956134795336
2021-11,0.08683662335085805,0.08683662335085805,0.08683662335085805,0.08683662335085805
2022-02,0.1383087897124203,0.1383087897124203,0.1383087897124203,0.1383087897124203
2022-03,0.34281234283009376,0.34281234283009376,0.34281234283009376,0.34281234283009376
2022-04,0.1356686596146967,0.1356686596146967,0.1356686596146967,0.1356686596146967
2022-05,0.18517489813988178,0.18517489813988178,0.18517489813988178,0.18517489813988178
2022-06,0.06880179635858635,0.06880179635858635,0.06880179635858635,0.06880179635858635
2022-07,0.11415938307119736,0.11415938307119736,0.11415938307119736,0.11415938307119736
2022-09,0.07119490025530048,0.07119490025530048,0.07119490025530048,0.07119490025530048
2022-10,0.11023156873766932,0.11023156873766932,0.11023156873766932,0.11023156873766932
2022-11,,,,
2022-12,,,,
2023-01,,,,
2023-02,0.17603412359884935,0.17603412359884935,0.17603412359884935,0.17603412359884935
2023-03,0.04149224613960255,0.04149224613960255,0.04149224613960255,0.04149224613960255
2023-04,0.09342537566920067,0.09342537566920067,0.09342537566920067,0.09342537566920067
2023-05,0.26380098976071603,0.26380098976071603,0.26380098976071603,0.26380098976071603
2023-05,0.26380098976071603,0.26380098976071603,0.26380098976071603,0.21149892222206476
2023-05,0.26380098976071603,0.26380098976071603,0.21149892222206476,0.26380098976071603
2023-05,0.26380098976071603,0.26380098976071603,0.21149892222206476,0.21149892222206476
2023-05,0.26380098976071603,0.21149892222206476,0.26380098976071603,0.26380098976071603
2023-05,0.26380098976071603,0.21149892222206476,0.26380098976071603,0.21149892222206476
2023-05,0.26380098976071603,0.21149892222206476,0.21149892222206476,0.26380098976071603
2023-05,0.26380098976071603,0.21149892222206476,0.21149892222206476,0.21149892222206476
2023-05,0.21149892222206476,0.26380098976071603,0.26380098976071603,0.26380098976071603
2023-05,0.21149892222206476,0.26380098976071603,0.26380098976071603,0.21149892222206476
2023-05,0.21149892222206476,0.26380098976071603,0.21149892222206476,0.26380098976071603
2023-05,0.21149892222206476,0.26380098976071603,0.21149892222206476,0.21149892222206476
2023-05,0.21149892222206476,0.21149892222206476,0.26380098976071603,0.26380098976071603
2023-05,0.21149892222206476,0.21149892222206476,0.26380098976071603,0.21149892222206476
2023-05,0.21149892222206476,0.21149892222206476,0.21149892222206476,0.26380098976071603
2023-05,0.21149892222206476,0.21149892222206476,0.21149892222206476,0.21149892222206476
2023-06,0.20414692274626803,0.20414692274626803,0.20414692274626803,0.20414692274626803
2023-07,0.07081822423554394,0.07081822423554394,0.07081822423554394,0.07081822423554394
2023-08,0.11355520285685944,0.11355520285685944,0.11355520285685944,0.11355520285685944
2023-09,0.30299347217363914,0.30299347217363914,0.30299347217363914,0.30299347217363914
2023-10,0.013401748864500573,0.013401748864500573,0.013401748864500573,0.013401748864500573
2024-02,0.09283470555169791,0.09283470555169791,0.09283470555169791,0.09283470555169791
2024-03,0.23985213107165296,0.23985213107165296,0.23985213107165296,0.23985213107165296
2024-04,0.07705860309272669,0.07705860309272669,0.07705860309272669,0.07705860309272669
2024-05,0.1779434910557815,0.1779434910557815,0.1779434910557815,0.1779434910557815
2024-06,0.12194287995630454,0.12194287995630454,0.12194287995630454,0.12194287995630454
2024-07,0.07990554288044617,0.07990554288044617,0.07990554288044617,0.07990554288044617
2024-08,0.2037858998676378,0.2037858998676378,0.2037858998676378,0.2037858998676378
2024-09,0.3905735261553137,0.3905735261553137,0.3905735261553137,0.3905735261553137
2024-10,0.09544614548086425,0.09544614548086425,0.09544614548086425,0.09544614548086425
2024-10,0.09544614548086425,0.09544614548086425,0.09544614548086425,0.3621259465000165
2024-10,0.09544614548086425,0.09544614548086425,0.3621259465000165,0.09544614548086425
2024-10,0.09544614548086425,0.09544614548086425,0.3621259465000165,0.3621259465000165
2024-10,0.09544614548086425,0.3621259465000165,0.09544614548086425,0.09544614548086425
2024-10,0.09544614548086425,0.3621259465000165,0.09544614548086425,0.3621259465000165
2024-10,0.09544614548086425,0.3621259465000165,0.3621259465000165,0.09544614548086425
2024-10,0.09544614548086425,0.3621259465000165,0.3621259465000165,0.3621259465000165
2024-10,0.3621259465000165,0.09544614548086425,0.09544614548086425,0.09544614548086425
2024-10,0.3621259465000165,0.09544614548086425,0.09544614548086425,0.3621259465000165
2024-10,0.3621259465000165,0.09544614548086425,0.3621259465000165,0.09544614548086425
2024-10,0.3621259465000165,0.09544614548086425,0.3621259465000165,0.3621259465000165
2024-10,0.3621259465000165,0.3621259465000165,0.09544614548086425,0.09544614548086425
2024-10,0.3621259465000165,0.3621259465000165,0.09544614548086425,0.3621259465000165
2024-10,0.3621259465000165,0.3621259465000165,0.3621259465000165,0.09544614548086425
2024-10,0.3621259465000165,0.3621259465000165,0.3621259465000165,0.3621259465000165
2024-11,,,,
2024-12,,,,
2025-01,,,,
2025-02,0.24265361681491035,0.24265361681491035,0.24265361681491035,0.24265361681491035
2025-03,0.20492736110234375,0.20492736110234375,0.20492736110234375,0.20492736110234375
2025-04,0.15852764326130064,0.15852764326130064,0.15852764326130064,0.15852764326130064
2025-05,0.1285305690573025,0.1285305690573025,0.1285305690573025,0.1285305690573025
2025-06,0.2355430536464164,0.2355430536464164,0.2355430536464164,0.2355430536464164
2025-06,0.2355430536464164,0.2355430536464164,0.2355430536464164,0.051330886486129025
2025-06,0.2355430536464164,0.2355430536464164,0.051330886486129025,0.2355430536464164
2025-06,0.2355430536464164,0.2355430536464164,0.051330886486129025,0.051330886486129025
2025-06,0.2355430536464164,0.051330886486129025,0.2355430536464164,0.2355430536464164
2025-06,0.2355430536464164,0.051330886486129025,0.2355430536464164,0.051330886486129025
2025-06,0.2355430536464164,0.051330886486129025,0.051330886486129025,0.2355430536464164
2025-06,0.2355430536464164,0.051330886486129025,0.051330886486129025,0.051330886486129025
2025-06,0.051330886486129025,0.2355430536464164,0.2355430536464164,0.2355430536464164
2025-06,0.051330886486129025,0.2355430536464164,0.2355430536464164,0.051330886486129025
2025-06,0.051330886486129025,0.2355430536464164,0.051330886486129025,0.2355430536464164
2025-06,0.051330886486129025,0.2355430536464164,0.051330886486129025,0.051330886486129025
2025-06,0.051330886486129025,0.051330886486129025,0.2355430536464164,0.2355430536464164
2025-06,0.051330886486129025,0.051330886486129025,0.2355430536464164,0.051330886486129025
2025-06,0.051330886486129025,0.051330886486129025,0.051330886486129025,0.2355430536464164
2025-06,0.051330886486129025,0.051330886486129025,0.051330886486129025,0.051330886486129025
2025-07,0.18249091450162772,0.18249091450162772,0.18249091450162772,0.18249091450162772
2025-08,0.09503223886519194,0.09503223886519194,0.09503223886519194,0.09503223886519194
2025-09,0.16952049510079467,0.16952049510079467,0.16952049510079467,0.16952049510079467
2025-10,0.1429443728025218,0.1429443728025218,0.1429443728025218,0.1429443728025218
2025-11,0.008094435075885328,0.008094435075885328,0.008094435075885328,0.008094435075885328
2025-12,,,,
2026-01,,,,
2026-02,0.13585150755074374,0.13585150755074374,0.13585150755074374,0.13585150755074374
2026-03,0.18515776595541034,0.18515776595541034,0.18515776595541034,0.18515776595541034
